,region,price,description,dateStata,dateISO,year
15118,11,2.2,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15119,8,1.9,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15120,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15121,2,4.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15122,4,1.35,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15123,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15124,5,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15125,2,4.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15126,5,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15127,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15128,7,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15129,6,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15130,2,2.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15131,4,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15132,2,1.5,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15133,5,1.9,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15134,9,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15135,6,2.45,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15136,5,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15137,3,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15138,12,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15139,8,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15140,11,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15141,6,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15142,3,4.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15143,12,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15144,4,2.45,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15145,7,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15146,2,2.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15147,8,3.5,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15148,6,1.29,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15149,7,1.8,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15150,2,4.0900002,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15151,6,2.2,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15152,4,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15153,5,1.89,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15154,3,0.64999998,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15155,3,2.45,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15156,2,2.29,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15157,8,2.45,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15158,10,1.75,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15159,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15160,3,9.9899998,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15161,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15162,4,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15163,8,1.5,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15164,7,0.5,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15165,6,1.75,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15166,11,1.75,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15167,12,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15168,7,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15169,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15170,13,1.8,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15171,10,1.8,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15172,5,2.29,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15173,13,1.35,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15174,10,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15175,3,4.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15176,5,3.5,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15177,9,0.80000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15178,10,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15179,9,1.75,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15180,10,1.89,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15181,3,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15182,7,1.6,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15183,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15184,2,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15185,3,1.89,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15186,7,1.8,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15187,3,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15188,8,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15189,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15190,12,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15191,3,2.23,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15192,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15193,12,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15194,13,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15195,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15196,3,1.5,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15197,5,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15198,12,1.75,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15199,12,1.79,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15200,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15201,5,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15202,3,1.8,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15203,5,1.35,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15204,12,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15205,7,2.99,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15206,9,1.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15207,2,0.80000001,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15208,2,7.0,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15209,4,0.75,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15210,11,1.65,PAIN KILLER TABLETS-16-24 PACK,01-01-2022,2022-01-01,2022
15211,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15212,3,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15213,2,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15214,8,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15215,5,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15216,7,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15217,12,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15218,3,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15219,8,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15220,7,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15221,13,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15222,4,4.29,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15223,2,5.25,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15224,3,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15225,6,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15226,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15227,9,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15228,7,4.0900002,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15229,6,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15230,8,4.6900001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15231,2,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15232,4,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15233,3,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15234,11,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15235,3,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15236,12,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15237,4,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15238,9,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15239,10,2.05,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15240,5,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15241,2,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15242,5,3.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15243,3,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15244,2,6.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15245,5,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15246,3,3.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15247,11,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15248,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15249,3,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15250,4,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15251,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15252,9,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15253,9,2.25,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15254,2,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15255,5,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15256,11,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15257,4,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15258,2,4.6900001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15259,6,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15260,2,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15261,13,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15262,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15263,9,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15264,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15265,9,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15266,11,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15267,4,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15268,9,2.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15269,9,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15270,3,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15271,3,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15272,5,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15273,6,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15274,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15275,11,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15276,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15277,10,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15278,12,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15279,12,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15280,8,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15281,2,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15282,8,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15283,4,3.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15284,2,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15285,2,1.9,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15286,4,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15287,9,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15288,10,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15289,4,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15290,6,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15291,9,4.1900001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15292,12,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15293,9,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15294,6,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15295,10,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15296,2,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15297,12,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15298,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15299,12,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15300,13,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15301,7,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15302,11,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15303,10,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15304,7,2.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15305,6,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15306,11,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15307,12,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15308,6,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15309,5,5.4899998,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15310,2,4.29,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15311,4,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15312,12,2.3,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15313,13,3.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15314,11,4.4000001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15315,12,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15316,3,2.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15317,6,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15318,9,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15319,3,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15320,4,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15321,10,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15322,9,4.1500001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15323,2,4.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15324,4,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15325,7,4.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15326,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15327,8,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15328,5,2.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15329,3,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15330,2,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15331,8,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15332,6,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15333,3,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15334,3,4.6900001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15335,12,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15336,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15337,7,2.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15338,3,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15339,7,4.6900001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15340,3,4.6900001,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15341,8,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15342,10,3.5,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15343,2,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15344,2,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15345,7,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15346,12,2.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15347,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15348,5,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15349,13,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15350,9,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15351,7,3.99,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15352,13,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15353,2,5.4899998,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15354,4,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15355,3,4.0,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15356,2,4.5999999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15357,2,4.79,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15358,12,4.3899999,COLD/FLU DRINK POWDER,01-01-2022,2022-01-01,2022
15359,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15360,10,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15361,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15362,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15363,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15364,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15365,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15366,9,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15367,10,4.0,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15368,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15369,5,3.99,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15370,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15371,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15372,2,4.0,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15373,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15374,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15375,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15376,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15377,6,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15378,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15379,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15380,7,2.6900001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15381,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15382,12,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15383,10,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15384,9,4.0,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15385,8,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15386,5,4.0,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15387,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15388,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15389,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15390,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15391,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15392,11,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15393,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15394,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15395,5,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15396,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15397,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15398,8,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15399,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15400,13,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15401,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15402,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15403,13,4.0,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15404,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15405,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15406,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15407,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15408,12,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15409,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15410,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15411,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15412,6,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15413,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15414,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15415,4,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15416,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15417,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15418,11,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15419,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15420,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15421,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15422,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15423,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15424,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
