,region,price,description,dateStata,dateISO,year,month
20032,9,3.99,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20033,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20034,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20035,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20036,8,2.3,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20037,2,2.3,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20038,10,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20039,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20040,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20041,3,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20042,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20043,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20044,13,8.5900002,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20045,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20046,11,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20047,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20048,4,5.0,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20049,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20050,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20051,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20052,2,5.0,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20053,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20054,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20055,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20056,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20057,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20058,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20059,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20060,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20061,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20062,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20063,11,2.3,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20064,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20065,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20066,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20067,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20068,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20069,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20070,3,2.3,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20071,9,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20072,2,3.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20073,10,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20074,7,2.29,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20075,6,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20076,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20077,8,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20078,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20079,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20080,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20081,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20082,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20083,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20084,3,2.74,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20085,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20086,2,3.8,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20087,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20088,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20089,4,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20090,12,2.3,INDIGESTION TABLETS 16-24 PACK,01-05-2021,2021-05-01,2021,5
20091,7,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20092,2,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20093,3,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20094,8,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20095,8,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20096,13,0.80000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20097,12,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20098,9,0.94999999,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20099,2,0.80000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20100,9,0.75,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20101,6,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20102,3,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20103,5,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20104,4,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20105,5,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20106,6,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20107,13,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20108,9,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20109,6,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20110,9,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20111,12,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20112,5,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20113,3,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20114,5,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20115,4,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20116,6,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20117,6,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20118,2,0.69,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20119,7,0.80000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20120,8,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20121,7,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20122,5,0.75,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20123,3,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20124,3,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20125,4,1.25,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20126,2,1.52,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20127,6,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20128,2,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20129,11,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20130,10,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20131,12,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20132,8,0.94999999,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20133,12,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20134,3,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20135,3,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20136,7,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20137,2,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20138,10,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20139,5,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20140,8,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20141,9,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20142,2,1.7,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20143,3,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20144,11,1.33,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20145,5,1.33,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20146,11,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20147,13,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20148,10,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20149,2,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20150,9,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20151,11,0.94999999,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20152,8,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20153,11,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20154,6,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20155,7,1.4,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20156,9,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20157,9,0.69,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20158,7,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20159,12,1.25,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20160,12,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20161,11,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20162,4,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20163,8,1.25,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20164,3,0.80000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20165,3,1.25,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20166,5,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20167,4,2.25,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20168,11,0.75,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20169,13,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20170,5,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20171,8,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20172,4,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20173,4,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20174,4,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20175,6,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20176,7,2.2,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20177,9,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20178,2,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20179,7,2.4000001,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20180,5,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20181,9,1.65,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20182,12,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20183,12,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20184,7,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20185,9,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20186,10,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20187,5,1.75,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20188,6,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20189,5,2.55,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20190,9,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20191,2,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20192,5,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20193,10,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20194,8,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20195,10,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20196,3,1.5,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20197,9,1.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20198,10,2.0,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20199,8,1.8,TISSUES-LARGE SIZE BOX,01-05-2021,2021-05-01,2021,5
20200,8,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20201,11,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20202,9,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20203,2,4.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20204,6,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20205,4,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20206,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20207,6,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20208,5,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20209,8,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20210,6,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20211,12,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20212,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20213,5,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20214,9,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20215,12,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20216,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20217,3,12.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20218,7,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20219,11,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20220,7,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20221,7,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20222,12,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20223,2,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20224,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20225,12,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20226,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20227,3,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20228,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20229,2,11.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20230,2,5.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20231,7,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20232,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20233,8,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20234,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20235,4,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20236,7,1.49,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20237,8,6.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20238,10,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20239,5,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20240,5,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20241,3,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20242,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20243,5,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20244,3,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20245,10,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20246,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20247,11,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20248,7,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20249,3,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20250,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20251,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20252,2,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20253,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20254,2,6.4000001,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20255,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20256,3,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20257,5,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20258,9,4.8899999,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20259,13,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20260,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20261,12,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20262,10,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20263,5,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20264,11,9.6499996,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20265,10,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20266,7,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20267,10,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20268,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20269,8,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20270,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20271,12,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20272,12,2.99,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20273,8,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20274,3,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20275,2,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20276,2,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20277,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20278,10,13.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20279,9,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20280,8,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20281,11,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20282,4,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20283,6,13.0,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20284,2,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20285,12,5.3899999,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20286,8,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20287,13,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20288,6,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20289,5,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20290,3,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20291,3,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20292,6,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-05-2021,2021-05-01,2021,5
20293,6,1.75,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20294,10,1.65,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20295,4,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20296,9,1.0,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20297,6,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20298,6,1.0,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20299,5,1.7,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20300,6,1.89,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20301,7,1.7,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20302,13,1.99,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20303,12,1.5,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20304,3,1.75,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20305,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20306,5,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20307,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20308,3,1.7,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20309,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20310,10,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20311,5,2.5,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20312,4,1.8,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20313,2,4.29,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20314,5,1.9,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20315,3,2.23,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
20316,7,1.75,PAIN KILLER TABLETS-16-24 PACK,01-05-2021,2021-05-01,2021,5
